movie_id,movie_name,year,genre,description,director,star
tt12492264,Open Your Eyes,2021,Horror,"Unable to cope with recent events, screenwriter Jason Miller dives relentlessly into his newest screenplay in an attempt to avoid dealing with a traumatic experience. Holed up in his ...                See full summary »",Greg A. Sager,"Ry Barrett, 
Joanna Saul, 
Julianna Suzanne Bailey, 
Suzy Giannakopoulos"
tt14734290,Friday the 13th: Nine Lives,2020,Horror,"5 years after her brothers death, Jody and her friends hear the news about two more murders at Higgins Haven. They gotta be sure it wasn't Jason before they enjoy the Drive-In and Halloween party later that night.","Steve Zakarevicis, 
Anastasia Truex, 
Alex Edwards, 
Jody Shell",
tt1520836,7 Deadly Sins: Inside the Ecomm Cult,2009,Crime,"Cults are real...this 'mockumentary' isn't. Godfather of Gore movies Herschell Gordon Lewis plays a detective who tells the story of the Ecomm Cult, operated by the polygamist Doctor Smoke.","Michelle Bolvox, 
Kay Kayos","Alexsiya Flora, 
Denise Casey, 
Juno Cole, 
Barbara Ann Duffy"
tt0100627,Sirup,1990,Romance,The gallery owner Lasse is more vain than he is an artist.,Helle Ryslinge,"Peter Hesse Overgaard, 
Kirsten Lehfeldt, 
Steen Svare, 
Henrik Scheele"
tt5094006,The Neutral Zone,2013,Action,"Film is about two friends that passed war, but become enemy in peace time...",Artak Zilfimyan,
tt16480014,Zara & Erika: A Tale of Annabelle,2021,Crime,"After a Halloween party, Annabelle drags Shinji into a worldwide killing spree. Zara and Erika travel all across the world and through time and different worlds to stop it, meeting interesting characters along the way.",Michael Mixer Mason,
tt2370126,True Identity,2006,Thriller,Add a Plot,Shaun Jefford,Jumaan Zizzari
tt10467002,Face to Face,2019,Thriller,"A woman with prosopagnosia, the inability to recognise faces, is witness to a murder, and unwittingly enters into a relationship with the killer.",Ray Li,"Liqing Zu, 
Tana Huari, 
Zhai Yao, 
Qiucheng Guo"
tt1359442,An Earthy Paradise for the Eyes,2009,History,"Adolescence is always a difficult time; it is doubly so for Gábina. For one thing, she is growing up in the normalization years of the 1970s, and then she also has to face the reality that ...                See full summary »",Irena Pavlásková,"Vilma Cibulková, 
Miroslav Etzler, 
Igor Bares, 
Jirí Dvorák"
tt0080066,Up from the Depths,1979,Adventure,A giant shark-like creature preys on a Hawaiian tourist community.,Charles B. Griffith,"Sam Bottoms, 
Susanne Reed, 
Virgil Frye, 
Kedric Wolfe"
tt22796490,I'm Heather,,Thriller,Add a Plot,J. Tech,"Ace Deacons, 
Eric Gheefunny Lawton, 
Samir Briggs, 
Skeet Carter"
tt1391579,The Dark Lurking,2009,Action,The eight remaining survivors of a secret research facility barricade themselves away from a horde of ancient and deadly creatures.,Gregory Connors,"Tonia Renee Hammerich, 
Bret Kennedy, 
Ozzie Devrish, 
Roslyn van Doorn"
tt0105226,Red Rock West,1993,Crime,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.",John Dahl,"Nicolas Cage, 
Dennis Hopper, 
Lara Flynn Boyle, 
Craig Reay"
tt0051992,Nieuwe avonturen van Dik Trom,1958,Family,Add a Plot,Henk van der Linden,"Sjefke Nievelstein, 
Rinus Bonekamp, 
Thea Eyssen, 
Michel Odekerken"
tt2126355,San Andreas,2015,Action,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",Brad Peyton,"Dwayne Johnson, 
Carla Gugino, 
Alexandra Daddario, 
Colton Haynes"
tt0366998,El safira Aziza,1961,Romance,"Ahmed who work as a teacher rent an apartment in Abbas the vicious butcher Building in Al-Hussein district in Cairo who lives with his pregnant wife and beautiful sister, soon Ahmed falls ...                See full summary »",Tolba Radwan,"Shukri Sarhan, 
Suad Husni, 
Abdel Moneim Ibrahim, 
Adly Kasseb"
tt11493330,Chowkidaar,2019,Family,"A soldier comes to his village and the condition of the village is not well, then the people of the village decide and keep a new watchman for village, the new watchman stops all wrongdoing and a good society arises.",Dinesh Chaudhary,"Vikas Balian, 
Uttar Kumar, 
Vanshika Sharma"
tt15082736,The Final Warrior,,Fantasy,Plot Outline being developed currently.,,
tt0167456,Thunderbirds,2004,Sci-Fi,"When The Hood finds and invades International Rescue's secret base and traps most of the Tracy family, only young Alan Tracy and his friends can save the day.",Jonathan Frakes,"Bill Paxton, 
Anthony Edwards, 
Ben Kingsley, 
Brady Corbet"
tt0156079,Sigappu Rojakkal,1978,Thriller,"Kamal Haasan, the central character, is a man terribly soured by his unvaryingly devastating encounters with the opposite sex. He develops a pathological hatred for women and uses his charm...                See full summary »",Bharathiraja,"Kamal Haasan, 
Sridevi, 
Bhagyaraj, 
Goundamani"
tt20447318,Suspension,VI,Thriller,A social media influence is lured into a seeming escape room but finds herself trapped at incredible heights in a sick game.,,
tt0119737,Mutual Needs,1997,Thriller,"Michael hires Charlene through an escort agency to pretend to be his girlfriend at his class reunion. She turns out to be the life of the party, and even convinces his old schoolmate Brandon to give him a great job. Now he owes her.",Robert Angelo,"Eric Scott Woods, 
Tricia Lee Pascoe, 
Karl Bury, 
Laura Rogers"
tt0072689,The Bedevilled,1975,Horror,"In a small town, the only son of the local influential family is found dead and naked in the bed of wine shop proprietress Cheng Niang.",Wei Lo,"Reiko Ike, 
Chun-Hsiung Ko, 
James Tien, 
Lan Huang"
tt0092149,Shadows in Paradise,1986,Romance,"An episode in the life of Nikander, a garbage man, involving the death of a coworker, a love affair and much more.",Aki Kaurismäki,"Matti Pellonpää, 
Kati Outinen, 
Sakari Kuosmanen, 
Esko Nikkari"
tt18884172,Crescent City,,Crime,"A small town in the south is ravaged by a serial killer, with everyone being a suspect including the police.",Alfonso Pineda Ulloa,
tt18361688,Samapaju Ra Raghu,2022,Family,"This movie is about Raghu, who finds himself in dire financial difficulty. He comes up with the idea of arranging a kidnapping to make some money, but it all ends up going horribly wrong.",Chinmay Mishra,"Angel, 
Astha Adyasha Dash, 
Debjani Deghuria, 
Suryamayee Mahapatra"
tt10767152,Liverpool Football Club vs Stoke City F.C.,2012,Sports,Add a Plot,,
tt2519428,Kamen Rider Movie War Ultimatum: Kamen Rider vs. Kamen Rider Wizard & Fourze,2012,Thriller,"The Akumaizer, the last remnants of the Akuma Clan from the Demon World, revive the army of monsters from the Underworld to invade the land of the living. Kamen Rider Wizard and Kamen Rider Fourze unite to stop them and their Monster Army.",Koichi Sakamoto,"Sôta Fukushi, 
Ryûki Takahashi, 
Fumika Shimizu, 
Ryô Yoshizawa"
tt0044166,The Unknown Man,1951,Crime,An attorney successfully defends a young hoodlum charged with murder but later has doubts about his client's innocence and starts investigating his background and associations.,Richard Thorpe,"Walter Pidgeon, 
Ann Harding, 
Barry Sullivan, 
Keefe Brasselle"
tt7877232,Ami Neta Hobo,2018,Romance,A young man rise his voice and farm a team against corrupted politician.,Uttam Akash,"Shakib Khan, 
Misty Jannat, 
Bidya Sinha Saha, 
Omar Sunny"
tt0184046,Yalniz adam,1974,Action,"A man trying to solve a murder on his own, and losing close friends along the way.",Natuk Baytan,"Cüneyt Arkin, 
Semra Özdamar, 
Sükriye Atav, 
Kamer Baba"
tt4641286,Sinbad: The Magic Lamp and the Moving Islands,2016,Adventure,"Sinbad and his friends run afoul of a storm while riding on the ship Bahal. Ali sights an island, which the ship heads toward to make repairs. Sinbad and Sana board a dinghy and land on the...                See full summary »",Shinpei Miyashita,"Michael Adamthwaite, 
Yutaka Aoyama, 
Michael Dobson, 
Cole Howard"
tt17024450,The Equalizer 3,2023,Crime,Plot under wraps.,Antoine Fuqua,"Denzel Washington, 
Dakota Fanning, 
David Denman, 
Eugenio Mastrandrea"
tt0080749,The Fog,1980,Horror,An unearthly fog rolls into a small coastal town exactly 100 years after a ship mysteriously sank in its waters.,John Carpenter,"Adrienne Barbeau, 
Jamie Lee Curtis, 
Janet Leigh, 
John Houseman"
tt0110881,Paramaatma,1994,Fantasy,A devout priest must face-off against his atheist/trouble-maker brother.,Bapu,"Mithun Chakraborty, 
Juhi Chawla, 
Amrish Puri, 
Shammi"
tt0029247,Million Dollar Racket,1937,Romance,"Millionaire Lawrence Duane tours the West disguised as a chauffeur. On his trip, he meets and has a flirtation with Molly Henessey, the daughter of a gas station proprietor. After Larry ...                See full summary »",Robert F. Hill,"Bruce Bennett, 
Joan Barclay, 
Bryant Washburn, 
Vane Calvert"
tt16990226,Dusha Pirata,2022,Family,Add a Plot,Aysyuak Yumagulov,"Tamara Adamova, 
Andrey Ganichev, 
Elizaveta Karpova, 
Sofiya Korobova"
tt19245818,Invisible,XIX,History,An American GI must hide and escape from a German patrol in France.,,
tt3975352,Baltimore Unsolved,,Mystery,"Michael and Gloria Dalton are a married couple who live in Canton, Maryland. Michael is a former film producer and Gloria is a former model who run a successful Real Estate Agency in Canton...                See full summary »","Marlena Neal, 
Kevin Tan, 
Stephanie Bamberger, 
Kionne T. Agent",
tt0099953,Kroadh,1990,Crime,"Krodh tells the story of two brothers who are in search of the man who killed their mother. The problem is they have never seen his face, but do have his name. The elder brother Ajay gets ...                See full summary »",Shashilal K. Nair,"Sanjay Dutt, 
Sunny Deol, 
Amrita Singh, 
Sonam"
tt0312767,Verdenshistorien 1. del: En plads på jorden,1993,History,The animated history of the world part 1.,"Anders Sørensen, 
Hans Perk",Anders Sørensen
tt0167075,Chetvyortaya planeta,1995,Sci-Fi,"The international crew of the space expedition discover on the fourth planet from the Sun. Subsequently martians hypnotize the astronauts, making them believe that they have already returned from Mars, but fell into their own past.",Dmitriy Astrakhan,"Anatoliy Kotenyov, 
Olga Belyayeva, 
Daniel McVicar, 
Yuriy Orlov"
tt0130897,Nerawareta gakuen,1997,Romance,"When a visitor from the future shows up at school and instigates a reign of terror, a small group of students must find a way to stop the horror from spreading.",Atsushi Shimizu,"Kazumi Murata, 
Shûji Kashiwabara, 
Hinako Saeki, 
Kyôko Hayami"
tt15028340,There Is Nothing Wrong in Sanford,2021,Thriller,"The mayor is dead. The pandemic has worsened, and a crooked science organization is attempting to regain its bearings as the FBI have arrived the beloved city of Sanford Florida. The ...                See full summary »",Nicholas Pilk,"Blake Roberson, 
Nicholas Pilk, 
Curtis Hubbard, 
Elias White"
tt1904980,Nicotine,2003,Action,"Rizal, a smoker, decides to quit after seeing his cousin Nizam cough up blood. The story follows his trials and tribulations as he overcomes the need for nicotine.","Khairil M. Bahar, 
Harvey Brooks","Justin Scott, 
Shannon Stewart, 
Carson Grant, 
Priscilla Sommer"
tt4093692,After Spring Comes Fall,2015,Thriller,The feature film 'After Spring Comes Fall' tells the story of a young woman who tries to escape the turmoil of the Arab Spring.,Daniel Carsenty,"Halima Ilter, 
Sami Nasser, 
Sonja Polligkeit, 
Asad Schwarz"
tt0048112,Wee Geordie,1955,Romance,"Geordie is a very small boy who feels that the girl he loves is ignoring him because of his size. He decides to take a correspondence course in body-building. At 21, Geordie becomes one of the tallest and strongest men in Scotland.",Frank Launder,"Bill Travers, 
Alastair Sim, 
Paul Young, 
Norah Gorsen"
tt2025667,Smiley,2012,Horror,"After discovering an urban legend of a demented serial killer, who has nothing but a carved ""smiley"" on his face, a mentally fragile teenager must figure out if she is going insane - or if she could be the next victim.",Michael J. Gallagher,"Caitlin Gerard, 
Melanie Papalia, 
Shane Dawson, 
Andrew James Allen"
tt4647918,Der indische Todesring oder Sieben Worte,1920,Crime,Add a Plot,Ismar Stern,"Erich Bartels, 
Max Freiburg, 
Harry Förster, 
Max Kaufmann"
tt3885714,Karthikeya,2014,Thriller,"Karthikeya, who loves to solve mysteries, goes to Subramanyapuram to investigate where the villagers are frightened by a deadly snake in the temple.",Chandoo Mondeti,"Nikhil Siddharth, 
Swathi Reddy, 
Tanikella Bharani, 
Rao Ramesh"
tt4531870,The Bear That Went To War,,War,"The incredible true story of a Polish unsung war hero: WOJTEK; A brown Bear who fought in WW2 alongside a band of Polish soldiers, and stole their beer and cigarettes and eventually, a nations heart.",,
tt11912692,Backstage,2021,Family,"Sandra is a very loving and caring sister to her sister Elsa. The story begins when Elsa wants to audition for film stars but doesn't pass, because Elsa's acting is not impressive.",Guntur Soeharjanto,"Vanesha Prescilla, 
Sissy Priscillia, 
Karina Suwandhi, 
Achmad Megantara"
tt10324918,Across Time,,Sci-Fi,A Cambridge scientist perfects his fiance's time travel machine to save her from death only to uncover the existence of four-dimensional parallel worlds and a secret cabal's multiverse domination plan to control them.,Ellery Ngiam,
tt6229030,Killing God,2017,Mystery,A story about God visiting four people and tell them all human beings are about to die.,"Caye Casas, 
Albert Pintó","Eduardo Antuña, 
Emilio Gavira, 
Itziar Castro, 
Boris Ruiz"
tt13836476,Contact of Change,,Horror,"When a baby is born little Jacob, John and Mary Tyler bring home Jacob, and at that point life isn't the same as they planned it to be. The powers of Jacob turns a beautiful planned life into death and mystery.",,
tt0045973,Attack from the Sea,1953,Biography,The historical and biographic movie about the glorified Russian naval commander Ushakov. France begins aggressive wars. The Russian and allied troops freeing Italy are headed by A. V. ...                See full summary »,Mikhail Romm,"Ivan Pereverzev, 
Gennadi Yudin, 
Vladimir Druzhnikov, 
Aleksey Alekseev"
tt0049343,Huk!,1956,Action,"In 1951, American planter Greg Dickson returns to the Philippines where he must defend his plantation against attacks by the local Huk guerrillas and must find Kalak, their fanatical leader, who killed Greg's father.",John Barnwell,"George Montgomery, 
Mona Freeman, 
John Baer, 
James Bell"
tt0061608,Días de viejo color,1968,Romance,"During the Easter holidays of 1967, three friends arrive in Torremolinos, Spain to flirt and party. New to this hip environment they discover the goings-on behind the facade of luxury and splendor.",Pedro Olea,"Cristina Galbó, 
Andrés Resino, 
Gonzalo Cañas, 
José Manuel Gorospe"
tt14972706,Mannequin,III,Thriller,An amateur podcaster is manipulated into investigating the mysterious claims of one of her listeners - and driven to the brink of insanity in the process.,Pablo Olmos Arrayales,
tt5377564,U Turn,2016,Crime,A journalist who intents to write an article on traffic rule breakers gets dragged into a whirlpool of murder cases and deception.,Pawan Kumar,"Shraddha Srinath, 
Roger Narayan, 
Radhika Narayan, 
Dileep Raj"
tt0106539,Chained Heat 2,1993,Thriller,"An innocent woman is sent to a Czech prison, where the sadistic warden and guards rape and perform bizarre sex acts on the prisoners.",Lloyd A. Simandl,"Brigitte Nielsen, 
Paul Koslo, 
Kimberley Kates, 
Kari Whitman"
tt0050303,Delo bylo v Penkove,1958,Romance,"Take care of your husband attentively, even if you are the best woman in your village. Otherwise another woman from a town will take him immediately. And other advice on how to save your husband from the desperate zootechnician Tonya.",Stanislav Rostotskiy,"Maya Menglet, 
Svetlana Druzhinina, 
Vyacheslav Tikhonov, 
Vladimir Ratomskiy"
tt0091474,Manhunter,1986,Crime,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",Michael Mann,"William Petersen, 
Kim Greist, 
Joan Allen, 
Brian Cox"
tt2137217,Qing Long Bang,2010,Action,Add a Plot,Li Fen,"Li Fan, 
Liu Ke Jun, 
Wang Hong Jun, 
Li Wan Lee"
tt0056124,Joseph and His Brethren,1961,Family,"A brother is cast out from his family, sold in to slavery and then returns years later as a man of power - but shows forgiveness and compassion to his family through the strength of character given to him by God.","Irving Rapper, 
Luciano Ricci","Marietto, 
Geoffrey Horne, 
Finlay Currie, 
Nino Segurini"
tt0940709,CJ7,2008,Adventure,A poor Chinese laborer learns important lessons after his son gets a strange new toy.,Stephen Chow,"Stephen Chow, 
Yuqi Zhang, 
Jiao Xu, 
Lei Huang"
tt3600758,Breekpunt,2014,Thriller,Add a Plot,"Patrick van den Heuvel, 
Aron Bolsius","Coen Diepenbroek, 
Soraya Hagelaar, 
Aron Bolsius, 
Dennis Zaan"
tt0196762,Monemvasia,1964,Romance,"A young man, a womanizer and gambler, undertakes the murder of a woman in order to pay his debts. She lives in the castle of Monemvasia and when they get to know each other, their life will change because they fall in love.",Yiorgos Sarris,"Alkis Giannakas, 
Eleni Manou, 
Minos Argyrakis, 
Despo Diamantidou"
tt4080594,Yeob-gi-jeok-in geu-nyeo 2,2016,Romance,"Gyun-Woo (Cha Tae-Hyun), who can't forget the sassy girl, meets his first love (Victoria). He fell in love with her when they were in elementary school. At the time, other kids teased her ...                See full summary »",Geun-shik Jo,"Victoria Song, 
Tae-Hyun Cha, 
Mina Fujii, 
Sung-Woo Bae"
tt4738174,Bon Cop Bad Cop 2,2017,Action,A francophone S.Q. officer and an anglophone O.P.P officer reunite to investigate a large car theft ring led by an Italian mobster.,Alain Desrochers,"Colm Feore, 
Patrick Huard, 
Marc Beaupré, 
Noam Jenkins"
tt13226468,The Knock,2021,Horror,Add a Plot,John Ros,
tt7657596,Jelger de Goochelaar en de Poppenheks,2017,Mystery,"After moving to his new home, Jelger finds an old painting of a witch. That night, she escapes from the painting and tries to overpower Belderplons by turning all of it's citizens into dolls.",Jelger Dees,"Jelger Dees, 
Sebastiaan van Baar, 
Tommy Zwartjes, 
Claire Segijn"
tt3962912,NHL: Toronto Maple Leafs - 10 Great Leafs and Their Most Memorable Games,2009,Sports,Add a Plot,"Wendel Clark, 
Doug Gilmour, 
Mats Sundin",
tt9092556,David the King,,History,"Beset by foreign invasions in newly conquered territory, the nation of Israel goes in search of a king to replace its aging monarch Saul.",,
tt4400602,Reminiscent,2015,Sci-Fi,"A psychological thriller that follows ex Army Ranger, Jackson Taylor, on his mission to discover the truth behind the disturbing events of a reoccurring day. Suspenseful and action packed, ...                See full summary »","Dustin Hyer, 
Justin Tandy",Justin Tandy
tt2894556,Pratidhwani,1993,Action,Add a Plot,A. Kodandarami Reddy,"Venkatesh Daggubati, 
Charu Haasan, 
Charan Raj, 
Vijayshanti"
tt1877893,Excuse Me for Living,2012,Romance,"A charming, suicidal druggie must obey his rehab clinic's demand to lead a seniors men's group, or face incarceration and lose the love of his psychiatrist's daughter.",Ric Klass,"Tom Pelphrey, 
Christopher Lloyd, 
Robert Vaughn, 
Melissa Archer"
tt5812510,GadgetGang in Outer Space,2017,Sci-Fi,"When a spaceship crashes to Earth and reveals a group of quirky little space aliens on the run for their lives, the ""GadgetGang"" kids--Gus, Phoebe, Francesco, Mitsue, Mary Ann, Banana, and ...                See full summary »",Ale McHaddo,"Danilo Gentili, 
Brian Munn, 
Mia Kowalski, 
Maisa Silva"
tt4745764,Malignant,II,Thriller,"A renowned botanist endeavors to cure the cancer that's killing her, unknowingly going head-to-head with the very people who secretly made her sick.",Amelia Yokel,
tt0249034,Mutyamantha Muddu,1989,Romance,Add a Plot,Ravi Raja Pinisetty,"Rajendra Prasad, 
Seetha, 
Annapoorna, 
Brahmanandam"
tt0208504,Santo in the Treasure of Dracula,1969,Thriller,"Mexican wrestler El Santo invents a time machine. After somebody uses the machine to find the hidden location of Drácula's treasure, El Santo must hunt down the vampire.",René Cardona,"Santo, 
Aldo Monti, 
Noelia Noel, 
Roberto G. Rivera"
tt14246316,Skarpnabba,,Adventure,Add a Plot,Sawandi Groskind,
tt6069310,Always Chasing Love,2016,Crime,"In a world where all languages are prevalent, an emotionally compromised woman, Jennifer Anderson (Sharon Savene), who was raised by the foster care system and struggles with shame, ...                See full summary »",Jadolphus Fraser,"John Adams, 
Kristy J. Anderson, 
Shareef Aquil, 
Hillary Baack"
tt22767628,Blackwater Lane,,Thriller,Late one night a woman drives by a stranded motorist who is later revealed to have been murdered. After a series of terrifying events the woman believes she is the killer's next victim.,Jeff Celentano,"Maggie Grace, 
Minka Kelly, 
Dermot Mulroney, 
Natalie Simpson"
tt0435623,Conversations with Other Women,2005,Romance,"When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.",Hans Canosa,"Helena Bonham Carter, 
Aaron Eckhart, 
Yury Tsykun, 
Brian Geraghty"
tt0092494,*batteries not included,1987,Fantasy,Aliens help a feisty old New York couple in their battle against the ruthless land developer who's out to evict them.,Matthew Robbins,"Hume Cronyn, 
Jessica Tandy, 
Frank McRae, 
Elizabeth Peña"
tt0100528,The Runestone,1991,Horror,"A Norse runestone is discovered in Western Pennsylvania. The prophecy upon it tells of the Norse great wolf Fenrir (Fenris), and that its release from the stone will bring about Ragnarok --...                See full summary »",Willard Carroll,"Peter Riegert, 
Joan Severance, 
William Hickey, 
Tim Ryan"
tt2238470,The Stranger,2014,Mystery,"A mysterious man arrives in a small American town seeking his wife, though his presence plunges the community into a bloodbath.",Guillermo Amoedo,"Cristo Montt, 
Lorenza Izzo, 
Luis Gnecco, 
Ariel Levy"
tt16987438,Tutur Tinular III (Pendekar Syair Berdarah),1992,Action,Add a Plot,Sofyan Sharna,"Murti Sari Dewi, 
Baron Hermanto, 
Sandy Nayoan"
tt0315599,The Firefighters,1975,Family,"Bob, along with his brother and sister, lives next to a fire station. They call themselves the 'Bramley Junior Fire Brigade' and follow the engines whenever they can. When Bob reports a ...                See full summary »",Jonathan Ingrams,"Simon Gipps-Kent, 
Sharon Fussey, 
Vincent Hall, 
Glyn Owen"
tt0296229,Taan shiu hung chow,2000,Horror,"A group of six yuppies goes to Lantau for a fun holiday, and the result is anything but. The Chinese title-""The Evil Curse of the Burning Charcoal""-is more descriptive than the international title.",Billy Hin-Shing Tang,"Jordan Chan, 
Yee-Man Man, 
Terence Yin, 
Ann Lee"
tt0455142,Kirikou and the Wild Beasts,2005,Animation,"Kirikou's Grandfather says that the story of Kirikou and The Witch was too short, so he proceeds to explain more about Kirikou's accomplishments. We find out how little boy became a ...                See full summary »","Bénédicte Galup, 
Michel Ocelot","Pierre-Ndoffé Sarr, 
Awa Sene Sarr, 
Robert Liensol, 
Marie-Philomène Nga"
tt0102804,The Roller Blade Seven,1991,Sci-Fi,"In a futuristic society, a sword-wielding roller skater fights evil ninjas, punk roller skaters and is sent on an important rescue mission",Donald G. Jackson,"Scott Shaw, 
Frank Stallone, 
Karen Black, 
Don Stroud"
tt1517237,Abominable,,Thriller,A supernatural thriller set in a remote town that is being terrorized by a Yeti.,Corin Hardy,
tt2186322,Simanaheen,2013,Romance,"Drawing inspiration from the romantic classics of yesteryear, Simanaheen is the tale of an eternal search for love told through two relationships in two different eras.","Kevin Dalvi, 
Ria Mahtab","Rahsaan Noor, 
Ismat Alamgir, 
Dilara M. Ahmed, 
Nafees Ahmed"
tt0956299,Konservy,2007,Action,A journalist who possesses information on uranium sales is set up by his enemies and sent to prison.,Egor Konchalovskiy,"Marat Basharov, 
Sergey Denga, 
Aleksandr Galibin, 
Aleksey Serebryakov"
tt0229564,Maslin Beach,1997,Romance,"Financed outside the political funding system now controlling the Australian film industry, Maslin Beach demonstrates an interesting filmmaking strategy - no costumes, no sets, one location...                See full summary »",Wayne Groom,"Michael Allen, 
Eliza Lovell, 
Leylah Love, 
Simon Bond"
tt15327392,Preet Ka Daman 2,2021,Family,Add a Plot,Vishnu Shankar Belu,"Anshuman, 
Sanket Pathak, 
Sanjana"
tt0028668,Bulldog Drummond Escapes,1937,Mystery,Captain Drummond becomes a prisoner when he intents to protect a beautiful heiress of an espionage organization.,James P. Hogan,"Ray Milland, 
Guy Standing, 
Heather Angel, 
Reginald Denny"
tt22778880,The Money Island,,Thriller,"Four friends change the world after anonymously launching the world's first online global lottery secured by international waters. The first of a trilogy. Based off the book, The Money Island.",,
tt1483421,Laughing Gor: Bin chit,2009,Crime,"The prequel to the popular character, Laughing Gor (Michael Tse) in the highly rated TVB drama series Emergency Unit. This movie tells the story of Laughing and before he join the police ...                See full synopsis »",Herman Yau,"Michael Tse, 
Anthony Chau-Sang Wong, 
Francis Ng, 
Eric Tsang"
tt8653880,Splatter,2012,Thriller,Add a Plot,Sergey Khodich,"Andrey Gavrilyk, 
Marina Gavrilyk, 
Sergey Grindkorev, 
Sergey Khodich"
tt0365510,Missing Persons,2003,Action,Add a Plot,"Dan O'Donnell, 
Matt O'Donnell",
tt0217978,'R Xmas,2001,Crime,"A New York drug dealer is kidnapped, and his wife must try to come up with the money and drugs to free him from his abductors before Christmas.",Abel Ferrara,"Drea de Matteo, 
Lillo Brancato, 
Lisa Valens, 
Ice-T"
tt7088074,Gemini Ganeshanum Suruli Raajanum,2017,Thriller,A playboy falls truely for a woman and decides to get married to her. She puts forth an uphill task for him - to confront his ex-flames.,Ilavarasu Odam,"Regina Cassandra, 
Atharvaa Murali, 
Aditi Sudhir Pohankar, 
Pranitha"
tt0074370,Ôzora no samurai,1976,War,"Epic dramatization of the WWII memoirs of Saburô Sakai, the famous ace pilot of the Imperial Japanese Navy.",Seiji Maruyama,"Hiroshi Fujioka, 
Tarô Shigaki, 
Naoko Ôtani, 
Akihiko Hirata"
tt7870252,Pizi yu dao ai,2014,Romance,"Wang Rui is an unrealistic do-nothing guy who lives in Beijing. One day, his grandfather tells him that he owns a piece of land in Kenting, Taiwan. Wang, who has never been to Taiwan, ...                See full summary »",Chao-Liang Huang,"Shara Lin, 
Rui Wang, 
Kathy Hsin-Yi Chung, 
Chun-Yao Yao"
tt0391932,Las doce tumbas,1990,Action,Add a Plot,Damián Acosta Esparza,"Mario Arévalo, 
Alfredo Wally Barrón, 
Arturo Benavides, 
Rafael Buendía"
tt3295722,World of the Uncanny,2013,Sci-Fi,"Beefart and Cheenkaw are the world's greatest paranormal crime fighting superheroes. This time they are up against the most dangerous enemy of all, Nathanial Weisberg. He plans on enslaving...                See full summary »",Blaise Kolodychuk,"Kristen Anderson-Sauvé, 
Johnny Auchie, 
Elaine Boyling, 
Blain Covert"
tt1975938,Pretties for You,,Horror,A famous writer and a mysterious young women he finds hitchhiking are connected by an unspeakable evil from their past that will change both their lives forever.,,
tt3512280,Eight Ranger 2,2014,Action,Add a Plot,Yukihiko Tsutsumi,"Maho Hashimoto, 
Atsuko Maeda, 
Ryûhei Maruyama, 
Shingo Murakami"
tt0072249,The Take,1974,Action,Crime fighter Terry Sneed arrives in New Mexico to help out a local police chief - but he's already taking money from the underworld.,Robert Hartford-Davis,"Billy Dee Williams, 
Eddie Albert, 
Frankie Avalon, 
Sorrell Booke"
tt1462580,Sving,,Crime,"A young couple (Patrick and Julie) come to Moscow from London. Their trip is connected with Patrick's work. He's being transferred to his company's Russian affiliate, and Julie, as a ...                See full summary »",Vadim Shmelyov,
tt1315590,Roohi,1981,Action,"Vijay lives a wealthy lifestyle along with his uncle in Delhi, and is a canvas painter. He has a vision of the woman he is going to marry, draws her on his canvas and takes it with him to ...                See full summary »",S.U. Syed,"Zarina Wahab, 
Mazhar Khan, 
Asif Akbar, 
Mukesh Khanna"
tt0757160,Barok Goes to Hong Kong,1984,Adventure,THREE NEANDERTHAL-TYPE CREATURES SAIL TO ESCAPE THE FAMINE IN THE PHILIPPINES.,Luciano B. Carlos,"Yoyoy Villame, 
Palito, 
Tange, 
Lelia Hermosa"
tt0017943,The Golden Stallion,1927,Action,"The search for a lost gold mine hinges on a secret branded onto the neck of a great horse, White Fury.",Harry S. Webb,"Maurice 'Lefty' Flynn, 
Joe Bonomo, 
Molly Malone, 
Tom London"
tt1054115,Rovdyr,2008,Horror,"The summer of 1974, four young people are all ambushed and left unconscious. They wake up deep in the woods with no one around but the sound of a hunting horn.",Patrik Syversen,"Henriette Bruusgaard, 
Jørn Bjørn Fuller Gee, 
Lasse Valdal, 
Nini Bull Robsahm"
tt22130488,Agent Kannayiram,2022,Mystery,"Kannayiram, a detective, forcefully staying in his native village for the asset dispute of his family heirloom. Aadhirai, a documentary filmmaker who visits the village for her Project work meets Kannayiram for her interview.",Manoj Beedha,"Santhanam, 
Riya Suman, 
Munishkanth, 
Redin Kingsley"
tt18751780,Diaries of a 9-Year-Old Youtuber,2021,Biography,Add a Plot,Mia Cole,Mia Cole
tt6346600,Thorgal,,Fantasy,"A mysterious child, Thorgal, is found and adopted by a Viking chieftain. The child develops into a formidable warrior who is called to fight against forces far greater than anything the Vikings could have ever imagined.",Florian Henckel von Donnersmarck,
